username,domain,challenge_name,timestamp,course_id,course_instance,helper
BlossomStudent23,www.ozaria.com,ch4capstoneex1,2024-07-13T03:43:04.674,,630cbed599fcec0023932a25,
BlossomStudent23,www.ozaria.com,ch4m4l2intro-1,2024-07-20T03:49:43.649,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4m3l2l3,2025-10-11T04:22:25.158,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4m3l2l4,2025-10-11T04:22:32.198,,630cbed599fcec0023932a25,
BlossomStudent23,www.ozaria.com,ch4capstoneex2,2024-07-20T03:50:33.912,,630cbed599fcec0023932a25,
BlossomStudent23,www.ozaria.com,ch4m4l3intro-1,2024-07-20T03:51:48.440,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4m3l2l5,2025-10-11T04:22:39.780,,630cbed599fcec0023932a25,
BlossomStudent23,www.ozaria.com,ch4capstoneex3,2024-08-11T10:08:24.718,,630cbed599fcec0023932a25,
BlossomStudent23,www.ozaria.com,ch4m4l4intro-1,2024-07-20T03:53:20.091,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4m3l2intro4,2024-07-20T04:07:34.072,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4m3l2cl1,2025-10-11T04:23:04.058,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4m3l2outro,2025-10-11T04:23:23.362,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4m4l1intro1,2024-07-20T04:16:24.313,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4m4l1intro2,2024-07-20T04:17:57.397,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4capstoneex1,2025-10-11T04:23:28.391,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4m4l2intro-1,2024-07-20T04:20:53.210,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4capstoneex2,2025-10-11T04:23:41.035,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4m4l3intro-1,2024-07-20T04:23:55.155,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4capstoneex3,2025-10-11T04:23:48.471,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4m4l4intro-1,2024-07-20T04:25:35.969,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4capstone,2025-10-11T04:24:07.129,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4m4l4intro-2,2024-09-21T03:46:38.762,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1fhm1l3intro3b,2024-07-27T04:10:56.323,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1fhcutscene4b,2024-07-27T04:19:50.430,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1fhm1l3outrob,2024-07-27T04:20:23.988,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm1l1l1,2024-07-27T04:24:31.362,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm1l1l2,2024-07-27T04:25:04.719,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm1l1l3,2024-07-27T04:26:12.828,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm1l1l4,2024-07-27T04:27:20.575,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm1l1intro1,2024-07-27T04:29:05.834,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm1l1l5,2024-07-27T04:31:18.774,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm1l1l6,2024-07-27T04:32:40.351,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm1l1l7,2024-07-27T04:33:46.024,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm1l1l8,2024-07-27T04:36:42.743,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm1l1l9,2024-07-27T04:40:06.057,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm1cl1,2024-08-03T03:54:31.953,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm2l1l1,2024-08-17T04:28:31.569,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm2l1l2,2024-07-27T04:45:41.476,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm2l1l3,2024-08-17T04:28:57.593,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm2l2l1,2024-08-17T04:29:13.417,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm2l2l2,2024-08-17T04:39:42.320,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm2l2l3,2024-07-27T04:59:39.401,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm2cl1,2024-10-26T03:53:51.912,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm3l1l1b,2024-08-31T03:55:41.538,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm3l1l2b,2024-08-31T03:56:14.425,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm3l1l3b,2024-08-31T03:56:24.824,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm3l1l4b,2024-08-31T03:56:36.401,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm3l2l1b,2024-08-31T04:02:49.271,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm3l2l2b,2024-08-31T04:08:19.598,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm3l2l3b,2024-08-31T04:32:23.513,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm3l3l1b,2024-08-31T04:42:05.574,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm3l3l2b,2024-09-07T04:00:50.244,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm3l3l3b,2024-09-07T04:12:14.205,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm3l3l4b,2024-09-07T04:15:07.416,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm3l4l1b,2024-09-07T04:22:44.869,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm3l4l2b,2024-09-07T04:23:20.937,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm3l4l3b,2024-09-07T04:42:21.960,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4m4l4intro-3,2024-09-07T04:44:33.192,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm3l4cl1b,2024-11-09T03:57:48.677,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l1l1b,2024-09-07T04:52:37.702,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l1l2b,2024-09-28T04:44:18.683,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l1l3b,2024-09-14T04:25:13.894,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l1cl1b,2024-09-14T04:31:06.881,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l1outrob,2024-09-14T04:31:28.906,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l2intro1b,2024-09-14T04:37:16.013,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l2l1b,2024-09-14T04:48:03.555,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l2intro2b,2024-09-14T04:49:17.013,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l2l2b,2024-09-28T04:20:21.117,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l2l3b,2024-09-14T04:54:10.673,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l2l4b,2024-09-28T04:13:32.727,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4cutscene1ending,2024-09-21T03:51:17.932,,630cbed599fcec0023932a25,
blossomstudent19,www.ozaria.com,ch4m4l4outro,2024-09-21T03:51:45.347,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l2outrob,2024-09-28T04:14:00.200,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l3intro1b,2024-09-28T04:16:19.657,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l3l1b,2024-09-28T04:25:28.615,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l3intro2b,2024-09-28T04:27:33.383,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l3l2b,2024-09-28T04:28:52.322,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l3l3b,2024-09-28T04:38:11.692,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l3l4b,2024-09-28T04:47:46.662,,630cbed599fcec0023932a25,
blossomstudent08,www.ozaria.com,ch4m4l4intro-3,2024-09-28T04:34:27.394,,630cbed599fcec0023932a25,
blossomstudent08,www.ozaria.com,ch4cutscene1ending,2024-09-28T04:36:49.620,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l3cl1b,2024-09-28T04:56:44.820,,630cbed599fcec0023932a25,
blossomstudent08,www.ozaria.com,ch4m4l4outro,2024-09-28T04:38:16.502,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm4l3outrob,2024-09-28T04:57:13.457,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm5l1intro1,2024-09-28T04:58:02.678,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upcapstone,2024-12-07T04:57:44.769,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm6l1cutscene3,2024-12-07T04:27:15.724,,630cbed599fcec0023932a25,
blossomstudent38,www.ozaria.com,1upm6l1outro,2024-12-07T04:27:11.964,,630cbed599fcec0023932a25,
blossomstudent27,www.ozaria.com,1fhcutscene1b,2025-10-28T10:35:49.052,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l1l1b,2025-10-28T10:36:05.294,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l1l2b,2025-10-28T11:11:51.011,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l1l3b,2025-10-28T11:15:39.360,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l1l4b,2025-10-28T11:16:19.002,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l1l5b,2023-02-21T11:41:39.791,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l1l6b,2023-02-21T11:53:45.438,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l1l8b,2023-02-21T11:59:11.869,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhcutscene2b,2023-02-21T12:00:12.388,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l2intro1b,2023-03-07T10:56:34.252,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l2l1b,2023-03-07T11:04:41.539,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l2intro2b,2023-03-07T11:06:56.172,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l2l2b,2023-03-07T11:21:44.853,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l2l4b,2024-02-17T05:25:30.591,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l2l5b,2024-02-17T05:26:31.779,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l2l6b,2023-03-21T10:56:26.990,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l2outrob,2023-03-21T11:03:04.914,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhcutscene3b,2023-03-21T11:03:34.031,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1fhm1l3intro1b,2023-03-21T11:05:27.833,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm1l1cutscene1,2023-06-27T10:52:31.751,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm1l1l1,2023-06-27T10:53:55.207,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm1l1cutscene1,2023-06-27T10:56:42.341,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm1l1l2,2023-06-27T10:56:43.282,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm1l1l1,2023-06-27T10:57:34.724,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm1l1l3,2023-06-27T10:58:53.422,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm1l1l2,2023-06-27T11:00:35.333,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm1l1l4,2023-06-27T11:05:04.142,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm1l1l3,2023-06-27T11:05:36.321,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm1l1intro1,2023-06-27T11:07:01.368,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm1l1l4,2023-06-27T11:09:03.410,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm1l1intro1,2023-06-27T11:20:05.605,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm1l1l5,2023-07-04T11:48:43.071,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm1l1l5,2023-07-04T11:50:24.783,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm1l1l6,2023-07-11T10:54:24.198,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm1l1l6,2023-07-11T10:56:19.296,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm1l1l7,2023-07-11T10:57:33.511,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm1l1l7,2023-07-11T11:01:29.099,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm1l1l8,2023-07-11T10:59:07.641,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm1l1l9,2023-07-11T11:03:23.886,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm1l1l8,2023-07-11T11:05:39.663,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm1cl1,2023-07-11T11:09:35.219,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm1l1l9,2023-07-11T11:11:56.851,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm1l1ending,2023-07-11T11:10:38.260,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm1cl1,2023-07-11T11:21:44.274,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm1l1ending,2023-07-11T11:22:53.248,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1fhcutscene1b,2023-07-15T03:26:05.753,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1fhm1l1l1b,2023-07-15T03:26:31.192,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1fhm1l1l2b,2025-03-18T10:29:34.175,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm2l1intro1,2023-07-25T11:08:31.908,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm2l1l1,2023-07-25T11:12:45.909,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm2l1l2,2023-07-25T11:14:13.302,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm2l1intro1,2023-08-15T11:24:48.296,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm2l1l1,2023-08-15T11:32:26.714,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm2l1l2,2023-08-15T11:33:38.367,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm2l1l3,2023-08-22T11:00:34.670,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm2l1ending,2023-08-22T11:02:28.898,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm2l2l1,2023-08-22T11:07:48.691,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm2l2l2,2023-08-22T11:09:11.824,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm2l2l3,2023-08-22T11:22:10.122,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm2cl1,2023-08-22T11:25:49.153,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm2l2ending,2023-08-22T11:26:55.832,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm2l1l3,2023-08-29T11:03:05.021,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l1intro1b,2023-08-29T10:57:49.842,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l1l1b,2023-08-29T10:58:21.715,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l1intro2b,2023-08-29T10:59:03.666,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l1l2b,2023-08-29T11:06:21.471,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm2l1ending,2023-08-29T11:04:41.147,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm2l2l1,2023-08-29T11:07:41.601,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l1l3b,2023-08-29T11:13:53.219,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm2l2l2,2023-08-29T11:10:23.193,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm2l2l3,2023-08-29T11:21:00.557,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l1l4b,2023-08-29T11:18:17.969,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm2cl1,2023-08-29T11:24:39.403,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm2l2ending,2023-09-05T11:19:31.260,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l1intro1b,2023-09-05T11:29:11.654,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l1l1b,2023-09-05T11:30:40.487,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l1intro2b,2023-09-05T11:46:02.199,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l1l2b,2023-09-05T11:35:20.035,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l1l3b,2023-09-05T11:40:00.413,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l1l4b,2023-09-05T11:44:00.062,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l2intro1b,2023-09-05T11:45:58.051,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l2l1b,2023-09-12T11:01:41.168,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l2intro1b,2023-09-12T10:49:32.637,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l2l1b,2023-09-12T11:04:35.698,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l2l2b,2023-09-12T11:10:23.530,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l2l2b,2023-09-12T11:14:24.814,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l2l3b,2023-09-12T11:24:21.232,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l2l3b,2023-09-12T11:20:45.143,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l2outrob,2023-09-12T11:21:13.032,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l3intro1b,2023-09-12T11:21:58.913,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l3l1b,2023-09-12T11:23:10.919,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l3intro2b,2023-09-12T11:24:05.481,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l3l2b,2023-09-12T11:33:50.243,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l2outrob,2023-09-12T11:26:06.697,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l3intro1b,2023-09-12T11:31:27.658,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l3l1b,2023-09-12T11:36:01.124,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l3l3b,2024-07-16T11:20:37.579,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l3intro2b,2023-09-19T10:53:00.756,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l3l2b,2023-09-19T10:57:12.791,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l3l4b,2023-09-19T11:15:02.956,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l3l3b,2023-09-19T11:06:55.497,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l3l4b,2023-09-19T11:10:02.434,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l4intro1b,2023-09-19T11:12:19.111,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l4l1b,2023-09-19T11:13:32.104,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l4intro2b,2023-09-19T11:14:59.394,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l4l2b,2023-09-19T11:19:00.974,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l4intro1b,2023-09-19T11:17:33.764,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l4l1b,2023-09-19T11:19:05.220,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l4intro2b,2023-09-19T11:24:43.350,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l4l2b,2023-09-19T11:24:09.040,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l4l3b,2023-09-26T11:27:30.409,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l4cl1b,2023-09-26T11:41:23.719,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l4l3b,2023-10-24T11:06:03.102,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm3l4outrob,2024-02-06T11:40:05.642,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm4l1intro1b,2023-10-24T11:09:26.813,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhcutscene1b,2023-10-24T11:06:58.882,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l4cl1b,2023-10-24T11:28:58.928,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhm1l1l1b,2023-10-24T11:07:44.415,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhm1l1l2b,2023-10-24T11:11:09.822,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm4l1cutscene2,2023-10-24T11:10:52.112,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm4l1intro2b,2023-10-24T11:14:54.786,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhm1l1l3b,2023-10-24T11:15:47.085,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm4l1l1b,2024-02-17T05:11:18.766,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhm1l1l4b,2023-10-24T11:20:16.339,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm4l1intro3b,2024-02-17T05:11:48.858,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhm1l1l5b,2023-10-24T11:29:56.204,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm4l1l2b,2023-10-24T11:25:28.126,,63da055249ece0001f4dc4b8,
blossomstudent27,www.ozaria.com,1upm4l1l3b,2023-11-07T11:01:53.086,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm3l4outrob,2023-10-24T11:29:27.910,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm4l1intro1b,2023-10-24T11:32:20.952,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhm1l1l6b,2023-10-31T10:54:32.059,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm4l1cutscene2,2023-10-24T11:33:44.049,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm4l1intro2b,2023-10-31T10:35:14.199,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm4l1l1b,2023-10-31T10:50:02.433,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm4l1intro3b,2023-10-31T10:51:30.897,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm4l1l2b,2023-10-31T11:15:02.017,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhm1l1l8b,2023-10-31T11:00:49.929,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhcutscene2b,2023-10-31T11:03:57.359,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhm1l2intro1b,2023-10-31T11:09:34.056,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhm1l2l1b,2023-10-31T11:13:20.567,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhm1l2intro2b,2023-10-31T11:15:01.402,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhm1l2l2b,2023-10-31T11:27:47.248,,63da055249ece0001f4dc4b8,
blossomstudent06,www.ozaria.com,1upm4l1l3b,2023-11-07T11:09:50.283,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhm1l2l4b,2023-11-07T10:32:20.996,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhm1l2l5b,2023-11-07T10:34:40.084,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhm1l2l6b,2023-11-07T10:38:47.027,,63da055249ece0001f4dc4b8,
blossomstudent44,www.ozaria.com,1fhm1l2outrob,2023-11-07T10:43:23.046,,63da055249ece0001f4dc4b8,
