id,username,domain,challenge_name,course_id,course_instance,timestamp
686,blossomstudent01,codecombat.com,Timberland Trap,5632661322961295f9428638,,2025-03-29 08:14:26
687,blossomstudent01,codecombat.com,Peasant Protection,5632661322961295f9428638,,2025-03-29 08:14:26
688,blossomstudent01,codecombat.com,Defense of Plainswood,5632661322961295f9428638,,2025-03-29 08:14:26
689,blossomstudent01,codecombat.com,Timely Word,5632661322961295f9428638,,2025-03-29 08:14:26
690,blossomstudent01,codecombat.com,Go Fetch,5632661322961295f9428638,,2025-03-29 08:14:26
691,blossomstudent01,codecombat.com,Munchkin Swarm,5632661322961295f9428638,,2025-03-29 08:14:26
692,blossomstudent01,codecombat.com,Leave it to Cleaver,5632661322961295f9428638,,2025-03-29 08:14:26
693,blossomstudent01,codecombat.com,Maniac Munchkins,5632661322961295f9428638,,2025-03-29 08:14:26
694,blossomstudent01,codecombat.com,Forest Fire Dancing,5632661322961295f9428638,,2025-03-29 08:14:26
695,blossomstudent01,codecombat.com,Stillness in Motion,5632661322961295f9428638,,2025-03-29 08:14:26
696,blossomstudent01,codecombat.com,Guard Dog,5632661322961295f9428638,,2025-03-29 08:14:26
697,blossomstudent01,codecombat.com,Brave Ogres,5632661322961295f9428638,,2025-03-29 08:14:26
698,blossomstudent01,codecombat.com,The Agrippa Defense,5632661322961295f9428638,,2025-03-29 08:14:26
699,blossomstudent01,codecombat.com,Forest Miners,5632661322961295f9428638,,2025-03-29 08:14:26
700,blossomstudent01,codecombat.com,The Agrippa Defense B,5632661322961295f9428638,,2025-03-29 08:14:26
701,blossomstudent01,codecombat.com,Long Road,5632661322961295f9428638,,2025-03-29 08:14:26
702,blossomstudent01,codecombat.com,The Agrippa Defense A,5632661322961295f9428638,,2025-03-29 08:14:26
703,blossomstudent01,codecombat.com,Last Guardian,5632661322961295f9428638,,2025-03-29 08:14:26
704,blossomstudent01,codecombat.com,Dangerous Tree,5632661322961295f9428638,,2025-03-29 08:14:26
705,blossomstudent01,codecombat.com,Seek-and-Hide,5632661322961295f9428638,,2025-03-29 08:14:26
706,blossomstudent01,codecombat.com,Village Rover,5632661322961295f9428638,,2025-03-29 08:14:26
707,blossomstudent01,codecombat.com,Tough Bait,5632661322961295f9428638,,2025-03-29 08:14:26
708,blossomstudent01,codecombat.com,Forest Jogging,5632661322961295f9428638,,2025-03-29 08:14:26
709,blossomstudent01,codecombat.com,Silent Village,5632661322961295f9428638,,2025-03-29 08:14:26
710,blossomstudent01,codecombat.com,Tomb Ghost,5632661322961295f9428638,,2025-03-29 08:14:26
711,blossomstudent01,codecombat.com,Village Warder,5632661322961295f9428638,,2025-03-29 08:14:26
712,blossomstudent01,codecombat.com,Tomb Raider,5632661322961295f9428638,,2025-03-29 08:14:26
713,blossomstudent01,codecombat.com,Village Champion,5632661322961295f9428638,,2025-03-29 08:14:26
714,blossomstudent01,codecombat.com,Forest Cannon Dancing,5632661322961295f9428638,,2025-03-29 08:14:26
715,blossomstudent01,codecombat.com,Backwoods Fork,5632661322961295f9428638,,2025-03-29 08:14:26
716,blossomstudent01,codecombat.com,A Fine Mint,5632661322961295f9428638,,2025-03-29 08:14:26
717,blossomstudent01,codecombat.com,Sharp Bait,5632661322961295f9428638,,2025-03-29 08:14:26
718,blossomstudent01,codecombat.com,Power Peak,5632661322961295f9428638,,2025-03-29 08:14:26
719,blossomstudent01,codecombat.com,Eventful Skirmish,5632661322961295f9428638,,2025-03-29 08:14:26
720,blossomstudent01,codecombat.com,Hero's Journey,5789587aad86a6efb573701e,,2025-03-29 08:14:32
721,blossomstudent01,codecombat.com,Click Gait,5789587aad86a6efb573701e,,2025-03-29 08:14:32
722,blossomstudent01,codecombat.com,Vorpal Mouse,5789587aad86a6efb573701e,,2025-03-29 08:14:32
723,blossomstudent01,codecombat.com,A-maze-ing,5789587aad86a6efb573701e,,2025-03-29 08:14:32
724,blossomstudent01,codecombat.com,Crushing It,5789587aad86a6efb573701e,,2025-03-29 08:14:32
725,blossomstudent01,codecombat.com,Over the Garden Wall,5789587aad86a6efb573701e,,2025-03-29 08:14:32
726,blossomstudent01,codecombat.com,Jailbreak,5789587aad86a6efb573701e,,2025-03-29 08:14:32
727,blossomstudent01,codecombat.com,Ranger Danger,5789587aad86a6efb573701e,,2025-03-29 08:14:32
728,blossomstudent01,codecombat.com,Gemtacular,5789587aad86a6efb573701e,,2025-03-29 08:14:32
729,blossomstudent01,codecombat.com,Army Training,5789587aad86a6efb573701e,,2025-03-29 08:14:32
730,blossomstudent01,codecombat.com,Give and Take,5789587aad86a6efb573701e,,2025-03-29 08:14:32
731,blossomstudent01,codecombat.com,Risk and Reward,5789587aad86a6efb573701e,,2025-03-29 08:14:32
732,blossomstudent01,codecombat.com,Hedge Magic,5789587aad86a6efb573701e,,2025-03-29 08:14:32
733,blossomstudent01,codecombat.com,Forest Incursion,5789587aad86a6efb573701e,,2025-03-29 08:14:32
734,blossomstudent01,codecombat.com,Throwing Fire,5789587aad86a6efb573701e,,2025-03-29 08:14:32
735,blossomstudent01,codecombat.com,Them Bones,5789587aad86a6efb573701e,,2025-03-29 08:14:32
736,blossomstudent01,codecombat.com,Time To Live,5789587aad86a6efb573701e,,2025-03-29 08:14:32
737,blossomstudent01,codecombat.com,Game Grove,5789587aad86a6efb573701e,,2025-03-29 08:14:32
738,blossomstudent01,codecombat.com,Persistence Pays,5789587aad86a6efb573701e,,2025-03-29 08:14:32
739,blossomstudent01,codecombat.com,Peasants and Munchkins,5789587aad86a6efb573701e,,2025-03-29 08:14:32
740,blossomstudent01,codecombat.com,Seeing is Believing,5789587aad86a6efb573701e,,2025-03-29 08:14:32
741,blossomstudent01,codecombat.com,Behavior Driven Development,5789587aad86a6efb573701e,,2025-03-29 08:14:32
742,blossomstudent01,codecombat.com,Tabula Rasa,5789587aad86a6efb573701e,,2025-03-29 08:14:32
743,blossomstudent02,codecombat.com,Kithgard Gates,560f1a9f22961295f9427742,,2025-03-29 08:14:48
744,blossomstudent02,codecombat.com,Wakka Maul,560f1a9f22961295f9427742,,2025-03-29 08:14:48
745,blossomstudent02,codecombat.com,Safe Place,560f1a9f22961295f9427742,,2025-03-29 08:14:48
746,blossomstudent02,codecombat.com,The Final Kithmaze,560f1a9f22961295f9427742,,2025-03-29 08:14:48
747,blossomstudent02,codecombat.com,Master Of Names Debug,560f1a9f22961295f9427742,,2025-03-29 08:14:48
748,blossomstudent02,codecombat.com,Master of Names,560f1a9f22961295f9427742,,2025-03-29 08:14:48
749,blossomstudent02,codecombat.com,Cupboards of Kithgard B,560f1a9f22961295f9427742,,2025-03-29 08:14:48
750,blossomstudent02,codecombat.com,Lowly Kithmen,560f1a9f22961295f9427742,,2025-03-29 08:14:48
751,blossomstudent02,codecombat.com,Cupboards of Kithgard A,560f1a9f22961295f9427742,,2025-03-29 08:14:48
752,blossomstudent02,codecombat.com,Closing the Distance,560f1a9f22961295f9427742,,2025-03-29 08:14:48
753,blossomstudent02,codecombat.com,Cupboards of Kithgard,560f1a9f22961295f9427742,,2025-03-29 08:14:48
754,blossomstudent02,codecombat.com,Known Enemy,560f1a9f22961295f9427742,,2025-03-29 08:14:48
755,blossomstudent02,codecombat.com,Loop Warehouse,560f1a9f22961295f9427742,,2025-03-29 08:14:48
756,blossomstudent02,codecombat.com,Dread Door,560f1a9f22961295f9427742,,2025-03-29 08:14:48
757,blossomstudent02,codecombat.com,The Raised Sword,560f1a9f22961295f9427742,,2025-03-29 08:14:48
758,blossomstudent02,codecombat.com,Crawlways of Kithgard,560f1a9f22961295f9427742,,2025-03-29 08:14:48
759,blossomstudent02,codecombat.com,Hack and Dash,560f1a9f22961295f9427742,,2025-03-29 08:14:48
760,blossomstudent02,codecombat.com,Descending Further,560f1a9f22961295f9427742,,2025-03-29 08:14:48
761,blossomstudent02,codecombat.com,Haunted Kithmaze,560f1a9f22961295f9427742,,2025-03-29 08:14:48
762,blossomstudent02,codecombat.com,Forgetful Gemsmith,560f1a9f22961295f9427742,,2025-03-29 08:14:48
763,blossomstudent02,codecombat.com,Favorable Odds,560f1a9f22961295f9427742,,2025-03-29 08:14:48
764,blossomstudent02,codecombat.com,Kounter Kithwise,560f1a9f22961295f9427742,,2025-03-29 08:14:48
765,blossomstudent02,codecombat.com,Fire Dancing,560f1a9f22961295f9427742,,2025-03-29 08:14:48
766,blossomstudent02,codecombat.com,Riddling Kithmaze,560f1a9f22961295f9427742,,2025-03-29 08:14:48
767,blossomstudent02,codecombat.com,The Prisoner,560f1a9f22961295f9427742,,2025-03-29 08:14:48
768,blossomstudent02,codecombat.com,Dungeons of Kithgard,560f1a9f22961295f9427742,,2025-03-29 08:14:48
769,blossomstudent02,codecombat.com,Radiant Aura,560f1a9f22961295f9427742,,2025-03-29 08:14:48
770,blossomstudent02,codecombat.com,Gems in the Deep,560f1a9f22961295f9427742,,2025-03-29 08:14:48
771,blossomstudent02,codecombat.com,Illusory Interruption,560f1a9f22961295f9427742,,2025-03-29 08:14:48
772,blossomstudent02,codecombat.com,Kithgard Librarian,560f1a9f22961295f9427742,,2025-03-29 08:14:48
773,blossomstudent02,codecombat.com,Sleep Hour,560f1a9f22961295f9427742,,2025-03-29 08:14:48
774,blossomstudent02,codecombat.com,Shadow Guard,560f1a9f22961295f9427742,,2025-03-29 08:14:48
775,blossomstudent02,codecombat.com,True Names,560f1a9f22961295f9427742,,2025-03-29 08:14:48
776,blossomstudent02,codecombat.com,Dangerous Steps,560f1a9f22961295f9427742,,2025-03-29 08:14:48
777,blossomstudent02,codecombat.com,Cell Commentary,560f1a9f22961295f9427742,,2025-03-29 08:14:48
778,blossomstudent02,codecombat.com,Enemy Mine,560f1a9f22961295f9427742,,2025-03-29 08:14:48
779,blossomstudent02,codecombat.com,Long Steps,560f1a9f22961295f9427742,,2025-03-29 08:14:48
780,blossomstudent02,codecombat.com,Careful Steps,560f1a9f22961295f9427742,,2025-03-29 08:14:48
781,blossomstudent02,codecombat.com,Picnic Buster,5632661322961295f9428638,,2025-03-29 08:14:54
782,blossomstudent02,codecombat.com,If-stravaganza,5632661322961295f9428638,,2025-03-29 08:14:54
783,blossomstudent02,codecombat.com,Patrol Buster,5632661322961295f9428638,,2025-03-29 08:14:54
784,blossomstudent02,codecombat.com,Village Guard,5632661322961295f9428638,,2025-03-29 08:14:54
785,blossomstudent02,codecombat.com,Greed Traps,5632661322961295f9428638,,2025-03-29 08:14:54
786,blossomstudent02,codecombat.com,Backwoods Buddy,5632661322961295f9428638,,2025-03-29 08:14:54
787,blossomstudent02,codecombat.com,Woodland Cubbies,5632661322961295f9428638,,2025-03-29 08:14:54
788,blossomstudent02,codecombat.com,Functional Patrol,5632661322961295f9428638,,2025-03-29 08:14:54
789,blossomstudent02,codecombat.com,Ogre Encampment,5632661322961295f9428638,,2025-03-29 08:14:54
790,blossomstudent02,codecombat.com,Woodland Cleaver,5632661322961295f9428638,,2025-03-29 08:14:54
791,blossomstudent02,codecombat.com,Gem Berries,5632661322961295f9428638,,2025-03-29 08:14:54
792,blossomstudent02,codecombat.com,Closed Crossroad,5632661322961295f9428638,,2025-03-29 08:14:54
793,blossomstudent02,codecombat.com,Thornbush Farm,5632661322961295f9428638,,2025-03-29 08:14:54
794,blossomstudent02,codecombat.com,Back to Back,5632661322961295f9428638,,2025-03-29 08:14:54
795,blossomstudent02,codecombat.com,Buddy's Name,5632661322961295f9428638,,2025-03-29 08:14:54
796,blossomstudent02,codecombat.com,Elseweyr,5632661322961295f9428638,,2025-03-29 08:14:54
797,blossomstudent02,codecombat.com,Forest Evasion,5632661322961295f9428638,,2025-03-29 08:14:54
798,blossomstudent02,codecombat.com,Eagle Eye,5632661322961295f9428638,,2025-03-29 08:14:54
799,blossomstudent02,codecombat.com,Last Cannon,5632661322961295f9428638,,2025-03-29 08:14:54
800,blossomstudent02,codecombat.com,Sacred Glade,5632661322961295f9428638,,2025-03-29 08:14:54
801,blossomstudent02,codecombat.com,Buddy's Name A,5632661322961295f9428638,,2025-03-29 08:14:54
802,blossomstudent02,codecombat.com,Agrippa Refactored,5632661322961295f9428638,,2025-03-29 08:14:54
803,blossomstudent02,codecombat.com,One Wrong Step,5632661322961295f9428638,,2025-03-29 08:14:54
804,blossomstudent02,codecombat.com,Patrol Buster A,5632661322961295f9428638,,2025-03-29 08:14:54
805,blossomstudent02,codecombat.com,Backwoods Ambush,5632661322961295f9428638,,2025-03-29 08:14:54
806,blossomstudent02,codecombat.com,Cleanup,5632661322961295f9428638,,2025-03-29 08:14:54
807,blossomstudent02,codecombat.com,Phd Kitty,5632661322961295f9428638,,2025-03-29 08:14:54
808,blossomstudent02,codecombat.com,Backwoods Standoff B,5632661322961295f9428638,,2025-03-29 08:14:54
809,blossomstudent02,codecombat.com,Middle Point,5632661322961295f9428638,,2025-03-29 08:14:54
810,blossomstudent02,codecombat.com,Backwoods Standoff A,5632661322961295f9428638,,2025-03-29 08:14:54
811,blossomstudent02,codecombat.com,Backwoods Standoff,5632661322961295f9428638,,2025-03-29 08:14:54
812,blossomstudent02,codecombat.com,Course: Winding Trail,5632661322961295f9428638,,2025-03-29 08:14:54
813,blossomstudent02,codecombat.com,Buddy's Name B,5632661322961295f9428638,,2025-03-29 08:14:54
814,blossomstudent02,codecombat.com,Return to Thornbush Farm A,5632661322961295f9428638,,2025-03-29 08:14:54
815,blossomstudent02,codecombat.com,Return to Thornbush Farm B,5632661322961295f9428638,,2025-03-29 08:14:54
816,blossomstudent02,codecombat.com,Pet Quiz,5632661322961295f9428638,,2025-03-29 08:14:54
817,blossomstudent02,codecombat.com,Return to Thornbush Farm,5632661322961295f9428638,,2025-03-29 08:14:54
818,blossomstudent02,codecombat.com,Range Finder,5632661322961295f9428638,,2025-03-29 08:14:54
819,blossomstudent02,codecombat.com,Free Billy,5632661322961295f9428638,,2025-03-29 08:14:54
820,blossomstudent02,codecombat.com,Timberland Trap,5632661322961295f9428638,,2025-03-29 08:14:54
821,blossomstudent02,codecombat.com,Peasant Protection,5632661322961295f9428638,,2025-03-29 08:14:54
822,blossomstudent02,codecombat.com,Defense of Plainswood,5632661322961295f9428638,,2025-03-29 08:14:54
823,blossomstudent02,codecombat.com,Timely Word,5632661322961295f9428638,,2025-03-29 08:14:54
824,blossomstudent02,codecombat.com,Go Fetch,5632661322961295f9428638,,2025-03-29 08:14:54
825,blossomstudent02,codecombat.com,Munchkin Swarm,5632661322961295f9428638,,2025-03-29 08:14:54
826,blossomstudent02,codecombat.com,Leave it to Cleaver,5632661322961295f9428638,,2025-03-29 08:14:54
827,blossomstudent02,codecombat.com,Maniac Munchkins,5632661322961295f9428638,,2025-03-29 08:14:54
828,blossomstudent02,codecombat.com,Forest Fire Dancing,5632661322961295f9428638,,2025-03-29 08:14:54
829,blossomstudent02,codecombat.com,Stillness in Motion,5632661322961295f9428638,,2025-03-29 08:14:54
830,blossomstudent02,codecombat.com,Guard Dog,5632661322961295f9428638,,2025-03-29 08:14:54
831,blossomstudent02,codecombat.com,Brave Ogres,5632661322961295f9428638,,2025-03-29 08:14:54
832,blossomstudent02,codecombat.com,The Agrippa Defense,5632661322961295f9428638,,2025-03-29 08:14:54
833,blossomstudent02,codecombat.com,Forest Miners,5632661322961295f9428638,,2025-03-29 08:14:54
834,blossomstudent02,codecombat.com,The Agrippa Defense B,5632661322961295f9428638,,2025-03-29 08:14:54
835,blossomstudent02,codecombat.com,Long Road,5632661322961295f9428638,,2025-03-29 08:14:54
836,blossomstudent02,codecombat.com,The Agrippa Defense A,5632661322961295f9428638,,2025-03-29 08:14:54
837,blossomstudent02,codecombat.com,Last Guardian,5632661322961295f9428638,,2025-03-29 08:14:54
838,blossomstudent02,codecombat.com,Dangerous Tree,5632661322961295f9428638,,2025-03-29 08:14:54
839,blossomstudent02,codecombat.com,Seek-and-Hide,5632661322961295f9428638,,2025-03-29 08:14:54
840,blossomstudent02,codecombat.com,Village Rover,5632661322961295f9428638,,2025-03-29 08:14:54
841,blossomstudent02,codecombat.com,Tough Bait,5632661322961295f9428638,,2025-03-29 08:14:54
842,blossomstudent02,codecombat.com,Forest Jogging,5632661322961295f9428638,,2025-03-29 08:14:54
843,blossomstudent02,codecombat.com,Silent Village,5632661322961295f9428638,,2025-03-29 08:14:54
844,blossomstudent02,codecombat.com,Tomb Ghost,5632661322961295f9428638,,2025-03-29 08:14:54
845,blossomstudent02,codecombat.com,Village Warder,5632661322961295f9428638,,2025-03-29 08:14:54
846,blossomstudent02,codecombat.com,Tomb Raider,5632661322961295f9428638,,2025-03-29 08:14:54
847,blossomstudent02,codecombat.com,Village Champion,5632661322961295f9428638,,2025-03-29 08:14:54
848,blossomstudent02,codecombat.com,Forest Cannon Dancing,5632661322961295f9428638,,2025-03-29 08:14:54
849,blossomstudent02,codecombat.com,Backwoods Fork,5632661322961295f9428638,,2025-03-29 08:14:54
850,blossomstudent02,codecombat.com,A Fine Mint,5632661322961295f9428638,,2025-03-29 08:14:54
851,blossomstudent02,codecombat.com,Sharp Bait,5632661322961295f9428638,,2025-03-29 08:14:54
852,blossomstudent02,codecombat.com,Power Peak,5632661322961295f9428638,,2025-03-29 08:14:54
853,blossomstudent02,codecombat.com,Eventful Skirmish,5632661322961295f9428638,,2025-03-29 08:14:54
854,blossomstudent02,codecombat.com,Hero's Journey,5789587aad86a6efb573701e,,2025-03-29 08:14:57
855,blossomstudent02,codecombat.com,Click Gait,5789587aad86a6efb573701e,,2025-03-29 08:14:57
856,blossomstudent02,codecombat.com,Vorpal Mouse,5789587aad86a6efb573701e,,2025-03-29 08:14:57
857,blossomstudent02,codecombat.com,A-maze-ing,5789587aad86a6efb573701e,,2025-03-29 08:14:57
858,blossomstudent02,codecombat.com,Crushing It,5789587aad86a6efb573701e,,2025-03-29 08:14:57
859,blossomstudent02,codecombat.com,Over the Garden Wall,5789587aad86a6efb573701e,,2025-03-29 08:14:57
860,blossomstudent02,codecombat.com,Jailbreak,5789587aad86a6efb573701e,,2025-03-29 08:14:57
861,blossomstudent02,codecombat.com,Ranger Danger,5789587aad86a6efb573701e,,2025-03-29 08:14:57
862,blossomstudent02,codecombat.com,Gemtacular,5789587aad86a6efb573701e,,2025-03-29 08:14:57
863,blossomstudent02,codecombat.com,Army Training,5789587aad86a6efb573701e,,2025-03-29 08:14:57
864,blossomstudent02,codecombat.com,Give and Take,5789587aad86a6efb573701e,,2025-03-29 08:14:57
865,blossomstudent02,codecombat.com,Risk and Reward,5789587aad86a6efb573701e,,2025-03-29 08:14:57
866,blossomstudent02,codecombat.com,Hedge Magic,5789587aad86a6efb573701e,,2025-03-29 08:14:57
867,blossomstudent02,codecombat.com,Forest Incursion,5789587aad86a6efb573701e,,2025-03-29 08:14:57
868,blossomstudent02,codecombat.com,Throwing Fire,5789587aad86a6efb573701e,,2025-03-29 08:14:57
869,blossomstudent02,codecombat.com,Them Bones,5789587aad86a6efb573701e,,2025-03-29 08:14:57
870,blossomstudent02,codecombat.com,Time To Live,5789587aad86a6efb573701e,,2025-03-29 08:14:57
871,blossomstudent02,codecombat.com,Game Grove,5789587aad86a6efb573701e,,2025-03-29 08:14:57
872,blossomstudent02,codecombat.com,Persistence Pays,5789587aad86a6efb573701e,,2025-03-29 08:14:57
873,blossomstudent02,codecombat.com,Peasants and Munchkins,5789587aad86a6efb573701e,,2025-03-29 08:14:57
874,blossomstudent02,codecombat.com,Seeing is Believing,5789587aad86a6efb573701e,,2025-03-29 08:14:57
875,blossomstudent02,codecombat.com,Behavior Driven Development,5789587aad86a6efb573701e,,2025-03-29 08:14:57
876,blossomstudent02,codecombat.com,Tabula Rasa,5789587aad86a6efb573701e,,2025-03-29 08:14:57
877,blossomstudent04,codecombat.com,Kithgard Gates,560f1a9f22961295f9427742,,2025-03-29 08:15:11
878,blossomstudent04,codecombat.com,Wakka Maul,560f1a9f22961295f9427742,,2025-03-29 08:15:11
879,blossomstudent04,codecombat.com,Safe Place,560f1a9f22961295f9427742,,2025-03-29 08:15:11
880,blossomstudent04,codecombat.com,The Final Kithmaze,560f1a9f22961295f9427742,,2025-03-29 08:15:11
881,blossomstudent04,codecombat.com,Master Of Names Debug,560f1a9f22961295f9427742,,2025-03-29 08:15:11
882,blossomstudent04,codecombat.com,Master of Names,560f1a9f22961295f9427742,,2025-03-29 08:15:11
883,blossomstudent04,codecombat.com,Cupboards of Kithgard B,560f1a9f22961295f9427742,,2025-03-29 08:15:11
884,blossomstudent04,codecombat.com,Lowly Kithmen,560f1a9f22961295f9427742,,2025-03-29 08:15:11
885,blossomstudent04,codecombat.com,Cupboards of Kithgard A,560f1a9f22961295f9427742,,2025-03-29 08:15:11
886,blossomstudent04,codecombat.com,Closing the Distance,560f1a9f22961295f9427742,,2025-03-29 08:15:11
887,blossomstudent04,codecombat.com,Cupboards of Kithgard,560f1a9f22961295f9427742,,2025-03-29 08:15:11
888,blossomstudent04,codecombat.com,Known Enemy,560f1a9f22961295f9427742,,2025-03-29 08:15:11
889,blossomstudent04,codecombat.com,Loop Warehouse,560f1a9f22961295f9427742,,2025-03-29 08:15:11
890,blossomstudent04,codecombat.com,Dread Door,560f1a9f22961295f9427742,,2025-03-29 08:15:11
891,blossomstudent04,codecombat.com,The Raised Sword,560f1a9f22961295f9427742,,2025-03-29 08:15:11
892,blossomstudent04,codecombat.com,Crawlways of Kithgard,560f1a9f22961295f9427742,,2025-03-29 08:15:11
893,blossomstudent04,codecombat.com,Hack and Dash,560f1a9f22961295f9427742,,2025-03-29 08:15:11
894,blossomstudent04,codecombat.com,Descending Further,560f1a9f22961295f9427742,,2025-03-29 08:15:11
895,blossomstudent04,codecombat.com,Haunted Kithmaze,560f1a9f22961295f9427742,,2025-03-29 08:15:11
896,blossomstudent04,codecombat.com,Forgetful Gemsmith,560f1a9f22961295f9427742,,2025-03-29 08:15:11
897,blossomstudent04,codecombat.com,Favorable Odds,560f1a9f22961295f9427742,,2025-03-29 08:15:11
898,blossomstudent04,codecombat.com,Kounter Kithwise,560f1a9f22961295f9427742,,2025-03-29 08:15:11
899,blossomstudent04,codecombat.com,Fire Dancing,560f1a9f22961295f9427742,,2025-03-29 08:15:11
900,blossomstudent04,codecombat.com,Riddling Kithmaze,560f1a9f22961295f9427742,,2025-03-29 08:15:11
901,blossomstudent04,codecombat.com,The Prisoner,560f1a9f22961295f9427742,,2025-03-29 08:15:11
902,blossomstudent04,codecombat.com,Dungeons of Kithgard,560f1a9f22961295f9427742,,2025-03-29 08:15:11
903,blossomstudent04,codecombat.com,Radiant Aura,560f1a9f22961295f9427742,,2025-03-29 08:15:11
904,blossomstudent04,codecombat.com,Gems in the Deep,560f1a9f22961295f9427742,,2025-03-29 08:15:11
905,blossomstudent04,codecombat.com,Illusory Interruption,560f1a9f22961295f9427742,,2025-03-29 08:15:11
906,blossomstudent04,codecombat.com,Kithgard Librarian,560f1a9f22961295f9427742,,2025-03-29 08:15:11
907,blossomstudent04,codecombat.com,Sleep Hour,560f1a9f22961295f9427742,,2025-03-29 08:15:11
908,blossomstudent04,codecombat.com,Shadow Guard,560f1a9f22961295f9427742,,2025-03-29 08:15:11
909,blossomstudent04,codecombat.com,True Names,560f1a9f22961295f9427742,,2025-03-29 08:15:11
910,blossomstudent04,codecombat.com,Dangerous Steps,560f1a9f22961295f9427742,,2025-03-29 08:15:11
911,blossomstudent04,codecombat.com,Cell Commentary,560f1a9f22961295f9427742,,2025-03-29 08:15:11
912,blossomstudent04,codecombat.com,Enemy Mine,560f1a9f22961295f9427742,,2025-03-29 08:15:11
913,blossomstudent04,codecombat.com,Long Steps,560f1a9f22961295f9427742,,2025-03-29 08:15:11
914,blossomstudent04,codecombat.com,Careful Steps,560f1a9f22961295f9427742,,2025-03-29 08:15:11
915,blossomstudent04,codecombat.com,Picnic Buster,5632661322961295f9428638,,2025-03-29 08:15:17
916,blossomstudent04,codecombat.com,If-stravaganza,5632661322961295f9428638,,2025-03-29 08:15:17
917,blossomstudent04,codecombat.com,Patrol Buster,5632661322961295f9428638,,2025-03-29 08:15:17
918,blossomstudent04,codecombat.com,Village Guard,5632661322961295f9428638,,2025-03-29 08:15:17
919,blossomstudent04,codecombat.com,Greed Traps,5632661322961295f9428638,,2025-03-29 08:15:17
920,blossomstudent04,codecombat.com,Backwoods Buddy,5632661322961295f9428638,,2025-03-29 08:15:17
921,blossomstudent04,codecombat.com,Woodland Cubbies,5632661322961295f9428638,,2025-03-29 08:15:17
922,blossomstudent04,codecombat.com,Functional Patrol,5632661322961295f9428638,,2025-03-29 08:15:17
923,blossomstudent04,codecombat.com,Ogre Encampment,5632661322961295f9428638,,2025-03-29 08:15:17
924,blossomstudent04,codecombat.com,Woodland Cleaver,5632661322961295f9428638,,2025-03-29 08:15:17
925,blossomstudent04,codecombat.com,Gem Berries,5632661322961295f9428638,,2025-03-29 08:15:17
926,blossomstudent04,codecombat.com,Closed Crossroad,5632661322961295f9428638,,2025-03-29 08:15:17
927,blossomstudent04,codecombat.com,Thornbush Farm,5632661322961295f9428638,,2025-03-29 08:15:17
928,blossomstudent04,codecombat.com,Back to Back,5632661322961295f9428638,,2025-03-29 08:15:17
929,blossomstudent04,codecombat.com,Buddy's Name,5632661322961295f9428638,,2025-03-29 08:15:17
930,blossomstudent04,codecombat.com,Elseweyr,5632661322961295f9428638,,2025-03-29 08:15:17
931,blossomstudent04,codecombat.com,Forest Evasion,5632661322961295f9428638,,2025-03-29 08:15:17
932,blossomstudent04,codecombat.com,Eagle Eye,5632661322961295f9428638,,2025-03-29 08:15:17
933,blossomstudent04,codecombat.com,Last Cannon,5632661322961295f9428638,,2025-03-29 08:15:17
934,blossomstudent04,codecombat.com,Sacred Glade,5632661322961295f9428638,,2025-03-29 08:15:17
935,blossomstudent04,codecombat.com,Buddy's Name A,5632661322961295f9428638,,2025-03-29 08:15:17
936,blossomstudent04,codecombat.com,Agrippa Refactored,5632661322961295f9428638,,2025-03-29 08:15:17
937,blossomstudent04,codecombat.com,One Wrong Step,5632661322961295f9428638,,2025-03-29 08:15:17
938,blossomstudent04,codecombat.com,Patrol Buster A,5632661322961295f9428638,,2025-03-29 08:15:17
939,blossomstudent04,codecombat.com,Backwoods Ambush,5632661322961295f9428638,,2025-03-29 08:15:17
940,blossomstudent04,codecombat.com,Cleanup,5632661322961295f9428638,,2025-03-29 08:15:17
941,blossomstudent04,codecombat.com,Phd Kitty,5632661322961295f9428638,,2025-03-29 08:15:17
942,blossomstudent04,codecombat.com,Backwoods Standoff B,5632661322961295f9428638,,2025-03-29 08:15:17
943,blossomstudent04,codecombat.com,Middle Point,5632661322961295f9428638,,2025-03-29 08:15:17
944,blossomstudent04,codecombat.com,Backwoods Standoff A,5632661322961295f9428638,,2025-03-29 08:15:17
945,blossomstudent04,codecombat.com,Backwoods Standoff,5632661322961295f9428638,,2025-03-29 08:15:17
946,blossomstudent04,codecombat.com,Course: Winding Trail,5632661322961295f9428638,,2025-03-29 08:15:17
947,blossomstudent04,codecombat.com,Buddy's Name B,5632661322961295f9428638,,2025-03-29 08:15:17
948,blossomstudent04,codecombat.com,Return to Thornbush Farm A,5632661322961295f9428638,,2025-03-29 08:15:17
949,blossomstudent04,codecombat.com,Return to Thornbush Farm B,5632661322961295f9428638,,2025-03-29 08:15:17
950,blossomstudent04,codecombat.com,Pet Quiz,5632661322961295f9428638,,2025-03-29 08:15:17
951,blossomstudent04,codecombat.com,Return to Thornbush Farm,5632661322961295f9428638,,2025-03-29 08:15:17
952,blossomstudent04,codecombat.com,Range Finder,5632661322961295f9428638,,2025-03-29 08:15:17
953,blossomstudent04,codecombat.com,Free Billy,5632661322961295f9428638,,2025-03-29 08:15:17
954,blossomstudent04,codecombat.com,Timberland Trap,5632661322961295f9428638,,2025-03-29 08:15:17
